,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
364,60,RL,,18800,2,0,3,Lvl,4.0,FR2,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,1,6,712.0,1,0.0,84.0,796.0,GasA,3,Y,SBrkr,790,784,0,1574,1.0,0.0,2,1,3,1,3.0,6,8.0,1,3,Attchd,1976.0,Fin,2.0,566.0,3,3,2,306,111,0,0,0,0,0,0,None,0,7,2006,WD,Normal
365,70,RM,59.0,10690,2,0,4,Lvl,4.0,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,No,3,456.0,1,0.0,216.0,672.0,GasA,4,Y,FuseA,672,672,0,1344,0.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Detchd,1964.0,Unf,1.0,468.0,3,2,2,0,128,218,0,0,0,0,0,None,0,7,2009,WD,Normal
366,20,RL,,9500,2,0,3,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4,3,No,4,609.0,1,0.0,785.0,1394.0,GasA,4,Y,SBrkr,1394,0,0,1394,1.0,0.0,1,1,3,1,3.0,6,8.0,2,4,Attchd,1963.0,RFn,2.0,514.0,3,3,2,0,76,0,0,185,0,0,0,None,0,7,2009,WD,Normal
367,80,RL,101.0,9150,2,0,3,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4,3,3,6,371.0,1,0.0,728.0,1099.0,GasA,4,Y,SBrkr,1431,0,0,1431,0.0,1.0,1,0,3,1,3.0,6,8.0,1,4,Basment,1962.0,RFn,1.0,296.0,3,3,2,64,110,0,0,0,0,0,0,None,0,12,2008,WD,Normal
368,20,RL,78.0,7800,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3,3,No,2,540.0,1,0.0,728.0,1268.0,GasA,4,Y,SBrkr,1268,0,0,1268,0.0,0.0,1,0,2,1,3.0,7,8.0,1,4,Attchd,1954.0,Fin,1.0,244.0,3,3,2,0,98,0,0,0,0,0,0,None,0,3,2010,WD,Normal
369,20,RL,,9830,2,0,3,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,No,5,72.0,3,258.0,733.0,1063.0,GasA,5,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,0,3,1,4.0,7,8.0,1,4,Detchd,1997.0,Fin,2.0,576.0,3,3,2,364,17,0,0,182,0,0,0,None,0,3,2010,WD,Normal
370,60,RL,,8121,2,0,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,1,0.0,1,0.0,953.0,953.0,GasA,5,Y,SBrkr,953,711,0,1664,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,2000.0,RFn,2.0,460.0,3,3,2,100,40,0,0,0,0,0,0,None,0,1,2006,WD,Normal
371,50,RL,80.0,17120,2,0,4,Lvl,4.0,Inside,3,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,1120,468,0,1588,0.0,0.0,2,0,4,1,3.0,7,6.0,1,4,Detchd,1991.0,Fin,2.0,680.0,3,3,0,0,59,0,0,0,0,0,0,None,0,7,2008,WD,Normal
372,120,RL,50.0,7175,2,0,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,No,5,623.0,2,121.0,0.0,744.0,GasA,3,Y,SBrkr,752,0,0,752,1.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Attchd,1984.0,Unf,1.0,264.0,3,3,2,353,0,0,0,90,0,0,3,None,0,2,2010,WD,Normal
373,20,RL,79.0,10634,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,No,4,428.0,2,180.0,0.0,608.0,GasA,3,Y,SBrkr,1319,0,0,1319,1.0,0.0,1,0,3,1,3.0,5,6.0,0,0,Attchd,1953.0,Unf,1.0,270.0,3,3,2,66,0,0,0,0,0,0,2,None,0,11,2009,WD,Normal
374,60,RL,65.0,8200,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1081,0,1928,0.0,0.0,2,1,4,1,4.0,8,8.0,1,4,BuiltIn,2003.0,Fin,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,None,0,7,2007,WD,Normal
375,30,RL,,10020,2,0,3,Low,4.0,Inside,1,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,3,4,350.0,1,0.0,333.0,683.0,GasA,4,N,FuseA,904,0,0,904,1.0,0.0,0,1,1,1,2.0,4,4.0,0,0,None,,None,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,None,0,3,2009,WD,Normal
376,85,RL,57.0,8846,2,0,3,Lvl,4.0,CulDSac,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,298.0,1,0.0,572.0,870.0,GasA,5,Y,SBrkr,914,0,0,914,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1998.0,Unf,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2006,WD,Normal
377,60,FV,102.0,11143,2,0,3,Lvl,4.0,Corner,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,No,1,0.0,1,0.0,1580.0,1580.0,GasA,5,Y,SBrkr,1580,886,0,2466,0.0,0.0,3,0,4,1,4.0,8,8.0,1,4,Attchd,2004.0,RFn,2.0,610.0,3,3,2,159,214,0,0,0,0,0,0,None,0,12,2007,WD,Normal
378,20,RL,88.0,11394,2,0,4,Lvl,4.0,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,4,3,PConc,5,3,2,6,1445.0,1,0.0,411.0,1856.0,GasA,5,Y,SBrkr,1856,0,0,1856,1.0,0.0,1,1,1,1,5.0,8,8.0,1,5,Attchd,2010.0,Fin,3.0,834.0,3,3,2,113,0,0,0,0,0,0,0,None,0,6,2010,New,Partial
379,60,RL,60.0,8123,2,0,3,Lvl,4.0,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,3,3,PConc,4,3,No,1,0.0,1,0.0,982.0,982.0,GasA,5,Y,SBrkr,1007,793,0,1800,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,2000.0,Fin,2.0,463.0,3,3,2,100,63,0,0,0,0,0,0,None,0,6,2009,WD,Normal
380,50,RL,50.0,5000,2,2,4,Lvl,4.0,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,2,218.0,1,0.0,808.0,1026.0,GasA,3,Y,SBrkr,1026,665,0,1691,0.0,0.0,2,0,3,1,4.0,6,8.0,1,4,Detchd,1924.0,Unf,1.0,308.0,3,3,2,0,0,242,0,0,0,0,0,None,0,5,2010,WD,Normal
381,20,FV,60.0,7200,2,2,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,No,1,0.0,1,0.0,1293.0,1293.0,GasA,5,Y,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2,1,4.0,5,8.0,1,4,Attchd,2006.0,RFn,2.0,572.0,3,3,2,216,121,0,0,0,0,0,0,None,0,8,2006,New,Partial
382,60,RL,79.0,9245,2,0,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,939.0,939.0,GasA,5,Y,SBrkr,939,858,0,1797,0.0,0.0,2,1,3,1,4.0,8,8.0,0,0,Attchd,2006.0,RFn,2.0,639.0,3,3,2,144,53,0,0,0,0,0,0,None,0,4,2007,WD,Normal
383,45,RH,60.0,9000,2,0,4,Lvl,4.0,Corner,3,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,No,1,0.0,1,0.0,784.0,784.0,GasA,3,N,FuseA,784,0,0,784,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1950.0,Unf,2.0,360.0,2,2,0,0,0,91,0,0,0,0,0,None,0,10,2009,WD,Normal
384,60,RL,,53107,2,0,2,Low,4.0,Corner,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,6,985.0,1,0.0,595.0,1580.0,GasA,5,Y,SBrkr,1079,874,0,1953,1.0,0.0,2,1,3,1,4.0,9,8.0,2,2,Attchd,1992.0,Fin,2.0,501.0,3,3,2,216,231,0,0,0,0,0,0,None,0,6,2007,WD,Normal
385,120,RL,43.0,3182,2,0,4,Lvl,4.0,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,No,6,24.0,1,0.0,1232.0,1256.0,GasA,5,Y,SBrkr,1269,0,0,1269,0.0,0.0,2,0,2,1,4.0,6,8.0,1,3,Attchd,2004.0,Fin,2.0,430.0,3,3,2,146,20,0,0,144,0,0,0,None,0,4,2010,WD,Normal
386,50,RL,58.0,8410,2,0,4,Lvl,4.0,FR2,3,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3,3,No,1,0.0,1,0.0,658.0,658.0,GasA,3,Y,SBrkr,658,526,0,1184,0.0,0.0,1,0,5,1,3.0,8,8.0,0,0,None,,None,0.0,0.0,0,0,0,0,151,0,0,0,0,0,0,None,0,5,2006,WD,AdjLand
387,80,RL,72.0,7200,2,0,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,3,3,CBlock,3,3,2,5,631.0,1,0.0,410.0,1041.0,GasA,5,Y,SBrkr,1125,0,0,1125,1.0,0.0,1,0,3,1,3.0,6,8.0,1,2,Detchd,1977.0,Unf,1.0,352.0,3,3,2,296,0,0,0,0,0,0,2,None,0,10,2009,WD,Abnorml
388,20,RL,93.0,9382,2,0,3,Lvl,4.0,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,No,1,0.0,1,0.0,1468.0,1468.0,GasA,5,Y,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,1999.0,RFn,2.0,577.0,3,3,2,120,25,0,0,0,0,0,0,None,0,7,2008,WD,Normal
389,60,RL,96.0,12474,2,0,4,Lvl,4.0,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,5,3,PConc,5,3,2,6,1280.0,1,0.0,402.0,1682.0,GasA,5,Y,SBrkr,1742,590,0,2332,1.0,0.0,2,1,3,1,5.0,9,8.0,1,5,BuiltIn,2008.0,Fin,3.0,846.0,3,3,2,196,134,0,0,0,0,0,0,None,0,8,2008,New,Partial
390,50,RL,50.0,8405,2,1,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,4,No,3,241.0,4,391.0,229.0,861.0,GasA,5,Y,SBrkr,961,406,0,1367,1.0,0.0,1,0,4,1,3.0,7,8.0,0,0,Detchd,1978.0,Unf,1.0,384.0,3,3,2,0,130,112,0,0,0,0,3,None,0,4,2008,WD,Normal
391,60,RL,71.0,12209,2,0,3,Lvl,4.0,CulDSac,3,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,No,5,690.0,1,0.0,114.0,804.0,GasA,5,Y,SBrkr,804,1157,0,1961,1.0,0.0,2,1,3,1,4.0,7,8.0,1,3,BuiltIn,2001.0,Fin,2.0,560.0,3,3,2,125,192,0,0,0,0,0,0,None,0,6,2009,WD,Normal
392,20,RL,,8339,2,0,3,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1959.0,RFn,1.0,294.0,3,3,2,0,0,0,0,0,0,0,3,Shed,1200,7,2007,WD,Normal
393,30,RL,,7446,2,0,4,Lvl,4.0,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,No,3,266.0,1,0.0,522.0,788.0,GasA,3,Y,FuseA,788,0,0,788,0.0,0.0,1,0,2,1,3.0,4,8.0,2,3,None,,None,0.0,0.0,0,0,2,0,0,0,0,0,0,0,2,None,0,4,2006,WD,Abnorml
394,50,RL,60.0,10134,2,0,4,Lvl,4.0,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,1,0.0,1,0.0,735.0,735.0,GasA,4,Y,FuseA,735,299,0,1034,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1940.0,Unf,1.0,240.0,3,3,2,0,39,0,0,0,0,0,0,None,0,7,2007,WD,Normal
395,20,RL,68.0,9571,2,0,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,739.0,1,0.0,405.0,1144.0,GasA,3,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1956.0,Unf,1.0,596.0,3,3,2,44,0,0,0,0,0,0,0,None,0,6,2010,WD,Normal
396,20,RL,60.0,7200,2,0,4,Low,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,3,777.0,1,0.0,117.0,894.0,GasA,3,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,2,1,3.0,6,8.0,0,0,Detchd,1985.0,RFn,2.0,600.0,3,3,2,215,0,0,0,0,0,0,0,None,0,9,2009,WD,Normal
397,60,RL,69.0,7590,2,0,4,Lvl,4.0,Inside,3,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,No,5,540.0,1,0.0,324.0,864.0,GasA,3,Y,SBrkr,876,936,0,1812,0.0,0.0,2,0,4,1,3.0,8,8.0,1,3,Attchd,1962.0,RFn,1.0,264.0,3,3,2,0,168,0,0,0,0,0,0,None,0,7,2007,WD,Normal
398,30,RM,60.0,8967,2,0,4,Lvl,4.0,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2,1,No,1,0.0,1,0.0,961.0,961.0,GasA,4,Y,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,3.0,6,3.0,0,0,Detchd,1920.0,Unf,1.0,338.0,1,1,0,0,0,0,0,0,0,0,0,None,0,11,2007,WD,Abnorml
399,60,FV,65.0,8125,2,0,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,4,3,No,6,812.0,1,0.0,280.0,1092.0,GasA,5,Y,SBrkr,1112,438,0,1550,1.0,0.0,2,0,2,1,4.0,7,8.0,0,0,Attchd,2007.0,Fin,2.0,438.0,3,3,2,0,168,0,0,0,0,0,0,None,0,10,2009,WD,Normal
400,120,RL,38.0,14963,2,0,2,Lvl,4.0,Inside,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,No,6,786.0,1,0.0,474.0,1260.0,GasA,5,Y,SBrkr,1288,0,0,1288,1.0,0.0,1,1,1,1,5.0,4,8.0,2,4,Attchd,1996.0,Fin,2.0,500.0,3,3,2,120,30,0,0,224,0,0,0,None,0,12,2008,WD,Normal
401,20,RL,65.0,8767,2,0,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,24.0,1,0.0,1286.0,1310.0,GasA,5,Y,SBrkr,1310,0,0,1310,0.0,0.0,2,0,3,1,4.0,6,8.0,1,4,Attchd,2005.0,Fin,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2006,New,Partial
402,30,RL,60.0,10200,2,0,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,No,1,0.0,1,0.0,672.0,672.0,GasA,5,Y,SBrkr,672,0,0,672,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1940.0,Unf,1.0,240.0,3,3,0,168,0,0,0,0,0,0,4,None,0,8,2008,WD,Normal
403,60,RL,93.0,12090,2,0,4,Lvl,4.0,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,No,1,0.0,1,0.0,1141.0,1141.0,GasA,4,Y,SBrkr,1165,1098,0,2263,0.0,0.0,2,1,4,1,4.0,10,8.0,1,3,BuiltIn,1998.0,Fin,2.0,420.0,3,3,2,144,123,0,0,0,0,0,0,None,0,7,2006,WD,Abnorml
404,60,RL,,10364,2,0,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,No,1,0.0,1,0.0,806.0,806.0,GasA,4,Y,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,BuiltIn,1995.0,Fin,2.0,373.0,3,3,2,0,40,0,0,0,0,0,0,None,0,5,2007,WD,Normal
405,20,RL,,9991,2,0,3,Lvl,4.0,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,4,1116.0,1,0.0,165.0,1281.0,GasA,5,Y,SBrkr,1620,0,0,1620,1.0,0.0,2,0,3,1,3.0,8,7.0,1,3,Attchd,1993.0,Unf,2.0,490.0,3,3,2,120,78,0,0,0,0,0,2,None,0,6,2009,WD,Normal
406,50,RL,51.0,10480,2,0,4,Lvl,4.0,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,1,0.0,1,0.0,1064.0,1064.0,GasA,5,Y,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,3.0,6,3.0,0,0,Detchd,1936.0,Unf,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2008,WD,Normal
407,70,RL,63.0,15576,2,0,4,Lvl,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4,3,No,1,0.0,1,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,840,0,1680,0.0,0.0,2,0,4,1,3.0,8,8.0,0,0,Attchd,1960.0,Unf,1.0,308.0,3,3,2,0,0,160,0,0,0,0,0,None,0,3,2008,WD,Normal
408,60,RL,109.0,14154,2,0,4,Lvl,4.0,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5,4,No,1,0.0,1,0.0,1063.0,1063.0,GasA,5,Y,SBrkr,1071,1101,0,2172,0.0,0.0,2,1,3,1,4.0,9,8.0,1,4,Attchd,2006.0,RFn,3.0,947.0,3,3,2,192,62,0,0,0,0,0,0,None,0,8,2007,New,Partial
409,60,FV,85.0,10800,2,0,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,No,6,789.0,1,0.0,245.0,1034.0,GasA,5,Y,SBrkr,1050,1028,0,2078,1.0,0.0,2,1,3,1,5.0,8,8.0,1,4,Attchd,2008.0,Fin,3.0,836.0,3,3,2,0,102,0,0,0,0,0,0,None,0,4,2008,New,Partial
410,20,RL,68.0,9571,2,0,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3,2,No,1,0.0,1,0.0,1276.0,1276.0,GasA,3,Y,FuseA,1276,0,0,1276,0.0,0.0,1,0,3,1,3.0,5,5.0,0,0,Attchd,1958.0,Unf,1.0,350.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2009,COD,Abnorml
411,190,RL,100.0,34650,2,0,4,Bnk,4.0,Inside,3,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,1056.0,1,0.0,0.0,1056.0,GasA,3,N,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1955.0,Fin,2.0,572.0,3,3,2,264,0,0,0,0,0,0,0,None,0,1,2006,WD,Normal
412,20,FV,,4403,2,0,2,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,2,6,578.0,1,0.0,892.0,1470.0,GasA,5,Y,SBrkr,1478,0,0,1478,1.0,0.0,2,1,2,1,4.0,7,8.0,1,4,Attchd,2009.0,Fin,2.0,484.0,3,3,2,0,144,0,0,0,0,0,0,None,0,6,2010,New,Partial
413,30,RM,56.0,8960,2,1,4,Lvl,4.0,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,No,1,0.0,1,0.0,1008.0,1008.0,GasA,4,Y,FuseA,1028,0,0,1028,0.0,0.0,1,0,2,1,3.0,5,8.0,1,4,Detchd,1927.0,Unf,2.0,360.0,3,3,2,0,0,130,0,0,0,0,0,None,0,3,2010,WD,Normal
414,60,RL,59.0,11228,2,0,2,Lvl,4.0,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,4,50.0,6,531.0,499.0,1080.0,GasA,5,Y,SBrkr,1080,1017,0,2097,0.0,1.0,2,1,3,1,4.0,9,8.0,1,3,Attchd,1993.0,Unf,3.0,678.0,3,3,2,196,187,0,0,0,0,0,0,None,0,12,2008,WD,Normal
415,20,RL,73.0,8899,2,0,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,24.0,1,0.0,1316.0,1340.0,GasA,5,Y,SBrkr,1340,0,0,1340,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2007.0,Fin,2.0,396.0,3,3,2,100,30,0,0,0,0,0,0,None,0,8,2007,New,Partial
416,60,RL,74.0,7844,2,0,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,No,5,209.0,1,0.0,463.0,672.0,GasA,3,Y,SBrkr,672,728,0,1400,0.0,0.0,1,1,3,1,3.0,6,8.0,1,3,Attchd,1978.0,Fin,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2006,WD,Normal
417,70,RL,86.0,22420,2,0,3,Lvl,4.0,Inside,3,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,4,3,No,4,1128.0,1,0.0,242.0,1370.0,GasW,3,N,FuseA,1370,1254,0,2624,1.0,0.0,2,1,4,1,3.0,10,8.0,1,4,Detchd,1918.0,Unf,3.0,864.0,3,3,0,0,0,0,0,0,0,0,0,None,0,11,2007,WD,Normal
